id;produto_fk;cultura;cultura_norm;praga_nome_cientifico;praga_cientifico_norm;praga_nome_comum;praga_comum_norm;dose_min;dose_max;dose_unidade;volume_calda_min;volume_calda_max;volume_calda_unidade;num_max_aplicacoes;intervalo_aplicacao;carencia_dias;carencia_texto;epoca_aplicacao;fonte_pagina;fonte_trecho;status;volume_calda_outros;marca_comercial
31276;1098;Soja;soja;Heterodera glycines;heterodera glycines;Nematoide-do-cisto;nematoide-do-cisto;10.0;20.0;kg/ha;;;;;;1;;Aplicar no sulco de plantio, com auxílio de granuladeira acoplada à sementeira/adubadeira, cobrindo com terra a seguir.;4;Soja | Nematoide-do-cisto Heterodera glycines | 10 a 20 kg/ha | 1,5 a 3,0 kg/ha;validado;;Counter 150 G
31316;112;Café;cafe;Alternanthera tenella;alternanthera tenella;Apaga-fogo;apaga-fogo;50.0;80.0;g/ha;;;;1;;20;;"Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas até o início do florescimento (predominando 4 a 6 folhas para Picão-preto; 10 a 12 folhas para Corda-de-viola/Ipomoea grandifolia; 4 folhas para Trapoeraba; 2 a 4 folhas para Nabiça).";5;CAFÉ | Apaga-fogo | Alternanthera tenella | 50 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31317;112;Café;cafe;Portulaca oleracea;portulaca oleracea;Beldroega;beldroega;50.0;80.0;g/ha;;;;1;;20;;"Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas até o início do florescimento (predominando 4 a 6 folhas para Picão-preto; 10 a 12 folhas para Corda-de-viola/Ipomoea grandifolia; 4 folhas para Trapoeraba; 2 a 4 folhas para Nabiça).";5;CAFÉ | Beldroega | Portulaca oleracea | 50 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31319;112;Café;cafe;Ipomoea grandifolia;ipomoea grandifolia;Corda-de-viola;corda-de-viola;50.0;80.0;g/ha;;;;1;;20;;"Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas até o início do florescimento (predominando 4 a 6 folhas para Picão-preto; 10 a 12 folhas para Corda-de-viola/Ipomoea grandifolia; 4 folhas para Trapoeraba; 2 a 4 folhas para Nabiça).";5;CAFÉ | Corda-de-viola | Ipomoea grandifolia | 50 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31320;112;Café;cafe;Ipomoea purpurea;ipomoea purpurea;Corda-de-viola;corda-de-viola;50.0;80.0;g/ha;;;;1;;20;;"Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas até o início do florescimento (predominando 4 a 6 folhas para Picão-preto; 10 a 12 folhas para Corda-de-viola/Ipomoea grandifolia; 4 folhas para Trapoeraba; 2 a 4 folhas para Nabiça).";5;CAFÉ | Corda-de-viola | Ipomoea purpurea | 50 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31322;112;Café;cafe;Raphanus raphanistrum;raphanus raphanistrum;Nabiça, Nabo;nabica, nabo;50.0;80.0;g/ha;;;;1;;20;;"Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas até o início do florescimento (predominando 4 a 6 folhas para Picão-preto; 10 a 12 folhas para Corda-de-viola/Ipomoea grandifolia; 4 folhas para Trapoeraba; 2 a 4 folhas para Nabiça).";5;CAFÉ | Nabiça, Nabo | Raphanus raphanistrum | 50 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31318;112;Café;cafe;Bidens pilosa;bidens pilosa;Picão-preto;picao-preto;50.0;80.0;g/ha;;;;1;;20;;"Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas até o início do florescimento (predominando 4 a 6 folhas para Picão-preto; 10 a 12 folhas para Corda-de-viola/Ipomoea grandifolia; 4 folhas para Trapoeraba; 2 a 4 folhas para Nabiça).";5;CAFÉ | Picão-preto | Bidens pilosa | 50 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31321;112;Café;cafe;Commelina benghalensis;commelina benghalensis;Trapoerada;trapoerada;50.0;80.0;g/ha;;;;1;;20;;"Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas até o início do florescimento (predominando 4 a 6 folhas para Picão-preto; 10 a 12 folhas para Corda-de-viola/Ipomoea grandifolia; 4 folhas para Trapoeraba; 2 a 4 folhas para Nabiça).";5;CAFÉ | Trapoerada | Commelina benghalensis | 50 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31323;112;Citros;citros;Alternanthera tenella;alternanthera tenella;Apaga-fogo;apaga-fogo;40.0;80.0;g/ha;;;;1;;20;;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido. Nabiça: 2 folhas até florescimento. Carrapicho-de-carneiro: 6 a 10 folhas. Caruru-roxo e Beldroega: 2 a 8 folhas. Picão-preto: até 4 folhas.;5;CITROS | Apaga-fogo | Alternanthera tenella | 40 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31324;112;Citros;citros;Portulaca oleracea;portulaca oleracea;Beldroega;beldroega;40.0;80.0;g/ha;;;;1;;20;;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido. Nabiça: 2 folhas até florescimento. Carrapicho-de-carneiro: 6 a 10 folhas. Caruru-roxo e Beldroega: 2 a 8 folhas. Picão-preto: até 4 folhas.;5;CITROS | Beldroega | Portulaca oleracea | 40 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31325;112;Citros;citros;Acanthospermum hispidum;acanthospermum hispidum;Carrapicho-de-carneiro;carrapicho-de-carneiro;40.0;80.0;g/ha;;;;1;;20;;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido. Nabiça: 2 folhas até florescimento. Carrapicho-de-carneiro: 6 a 10 folhas. Caruru-roxo e Beldroega: 2 a 8 folhas. Picão-preto: até 4 folhas.;5;CITROS | Carrapicho-de-carneiro | Acanthospermum hispidum | 40 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31326;112;Citros;citros;Amaranthus hybridus;amaranthus hybridus;Caruru-roxo;caruru-roxo;40.0;80.0;g/ha;;;;1;;20;;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido. Nabiça: 2 folhas até florescimento. Carrapicho-de-carneiro: 6 a 10 folhas. Caruru-roxo e Beldroega: 2 a 8 folhas. Picão-preto: até 4 folhas.;5;CITROS | Caruru-roxo | Amaranthus hybridus | 40 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31327;112;Citros;citros;Ipomoea purpurea;ipomoea purpurea;Corda-de-viola;corda-de-viola;40.0;80.0;g/ha;;;;1;;20;;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido. Nabiça: 2 folhas até florescimento. Carrapicho-de-carneiro: 6 a 10 folhas. Caruru-roxo e Beldroega: 2 a 8 folhas. Picão-preto: até 4 folhas.;5;CITROS | Corda-de-viola | Ipomoea purpurea | 40 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31329;112;Citros;citros;Raphanus raphanistrum;raphanus raphanistrum;Nabiça, Nabo;nabica, nabo;40.0;80.0;g/ha;;;;1;;20;;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido. Nabiça: 2 folhas até florescimento. Carrapicho-de-carneiro: 6 a 10 folhas. Caruru-roxo e Beldroega: 2 a 8 folhas. Picão-preto: até 4 folhas.;5;CITROS | Nabiça, Nabo | Raphanus raphanistrum | 40 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31328;112;Citros;citros;Bidens pilosa;bidens pilosa;Picão-preto;picao-preto;40.0;80.0;g/ha;;;;1;;20;;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido. Nabiça: 2 folhas até florescimento. Carrapicho-de-carneiro: 6 a 10 folhas. Caruru-roxo e Beldroega: 2 a 8 folhas. Picão-preto: até 4 folhas.;5;CITROS | Picão-preto | Bidens pilosa | 40 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31306;112;Eucalipto;eucalipto;Alternanthera tenella;alternanthera tenella;Apaga-fogo;apaga-fogo;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Apaga-fogo | Alternanthera tenella | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31304;112;Eucalipto;eucalipto;Acanthospermum hispidum;acanthospermum hispidum;Carrapicho-de-carneiro;carrapicho-de-carneiro;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Carrapicho-de-carneiro | Acanthospermum hispidum | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31312;112;Eucalipto;eucalipto;Ipomoea grandifolia;ipomoea grandifolia;Corda-de-viola;corda-de-viola;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Corda-de-viola | Ipomoea grandifolia | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31310;112;Eucalipto;eucalipto;Raphanus raphanistrum;raphanus raphanistrum;Nabiça, Nabo;nabica, nabo;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Nabiça, Nabo | Raphanus raphanistrum | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31308;112;Eucalipto;eucalipto;Bidens pilosa;bidens pilosa;Picão-preto;picao-preto;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Picão-preto | Bidens pilosa | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31314;112;Eucalipto;eucalipto;Commelina benghalensis;commelina benghalensis;Trapoerada;trapoerada;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Trapoerada | Commelina benghalensis | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31307;112;Pinus;pinus;Alternanthera tenella;alternanthera tenella;Apaga-fogo;apaga-fogo;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Apaga-fogo | Alternanthera tenella | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31305;112;Pinus;pinus;Acanthospermum hispidum;acanthospermum hispidum;Carrapicho-de-carneiro;carrapicho-de-carneiro;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Carrapicho-de-carneiro | Acanthospermum hispidum | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31313;112;Pinus;pinus;Ipomoea grandifolia;ipomoea grandifolia;Corda-de-viola;corda-de-viola;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Corda-de-viola | Ipomoea grandifolia | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31311;112;Pinus;pinus;Raphanus raphanistrum;raphanus raphanistrum;Nabiça, Nabo;nabica, nabo;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Nabiça, Nabo | Raphanus raphanistrum | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31309;112;Pinus;pinus;Bidens pilosa;bidens pilosa;Picão-preto;picao-preto;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Picão-preto | Bidens pilosa | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31315;112;Pinus;pinus;Commelina benghalensis;commelina benghalensis;Trapoerada;trapoerada;60.0;80.0;g/ha;;;;1;;;UNA;Aplicar em pós-emergência das plantas daninhas, nas entrelinhas, através de jato dirigido, na fase de 4 folhas.;5;EUCALIPTO, PINUS | Trapoerada | Commelina benghalensis | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha";Rajer
31301;112;Soja;soja;Conyza bonariensis;conyza bonariensis;Buva;buva;80.0;80.0;g/ha;;;;;;65;;Manejo da cobertura vegetal (pré-plantio): aplicar quando as plantas daninhas estiverem no estágio de 2 a 6 folhas.;4;MANEJO DAS PLANTAS DANINHAS | Buva | Conyza bonariensis | 80 g/ha;validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha; Aérea: 20 a 40 L/ha";Rajer
31297;112;Soja;soja;Calopogonium mucunoides;calopogonium mucunoides;Calopogônio;calopogonio;80.0;80.0;g/ha;;;;1;;65;;Pós-emergência da cultura e das plantas daninhas: aplicar quando a soja estiver a partir do 3º trifólio e as plantas daninhas em estágio de 2 a 4 (baixa infestação) a 4 a 6 folhas (alta infestação). Uma única aplicação.;4;Calopogônio | Calopogonium mucunoides | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal) 20 a 40 (aérea);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha; Aérea: 20 a 40 L/ha";Rajer
31281;112;Soja;soja;Acanthospermum hispidum;acanthospermum hispidum;Carrapicho-de-carneiro;carrapicho-de-carneiro;60.0;80.0;g/ha;;;;1;;65;;Pós-emergência da cultura e das plantas daninhas: aplicar quando a soja estiver a partir do 3º trifólio e as plantas daninhas em estágio de 2 a 4 (baixa infestação) a 4 a 6 folhas (alta infestação). Uma única aplicação.;4;Carrapicho-de-carneiro | Acanthospermum hispidum | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal) 20 a 40 (aérea);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha; Aérea: 20 a 40 L/ha";Rajer
31280;112;Soja;soja;Acanthospermum australe;acanthospermum australe;Carrapicho-rasteiro;carrapicho-rasteiro;60.0;80.0;g/ha;;;;1;;65;;Pós-emergência da cultura e das plantas daninhas: aplicar quando a soja estiver a partir do 3º trifólio e as plantas daninhas em estágio de 2 a 4 (baixa infestação) a 4 a 6 folhas (alta infestação). Uma única aplicação.;4;Carrapicho-rasteiro | Acanthospermum australe | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal) 20 a 40 (aérea);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha; Aérea: 20 a 40 L/ha";Rajer
31284;112;Soja;soja;Amaranthus viridis;amaranthus viridis;Caruru;caruru;60.0;80.0;g/ha;;;;1;;65;;Pós-emergência da cultura e das plantas daninhas: aplicar quando a soja estiver a partir do 3º trifólio e as plantas daninhas em estágio de 2 a 4 (baixa infestação) a 4 a 6 folhas (alta infestação). Uma única aplicação.;4;Caruru | Amaranthus viridis | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal) 20 a 40 (aérea);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha; Aérea: 20 a 40 L/ha";Rajer
31283;112;Soja;soja;Amaranthus hybridus;amaranthus hybridus;Caruru-roxo;caruru-roxo;60.0;80.0;g/ha;;;;1;;65;;Pós-emergência da cultura e das plantas daninhas: aplicar quando a soja estiver a partir do 3º trifólio e as plantas daninhas em estágio de 2 a 4 (baixa infestação) a 4 a 6 folhas (alta infestação). Uma única aplicação.;4;Caruru-roxo | Amaranthus hybridus | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal) 20 a 40 (aérea);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha; Aérea: 20 a 40 L/ha";Rajer
31290;112;Soja;soja;Hyptis suaveolens;hyptis suaveolens;Cheirosa;cheirosa;60.0;80.0;g/ha;;;;1;;65;;Pós-emergência da cultura e das plantas daninhas: aplicar quando a soja estiver a partir do 3º trifólio e as plantas daninhas em estágio de 2 a 4 (baixa infestação) a 4 a 6 folhas (alta infestação). Uma única aplicação.;4;Cheirosa | Hyptis suaveolens | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal) 20 a 40 (aérea);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha; Aérea: 20 a 40 L/ha";Rajer
31277;112;Soja;soja;Ipomoea grandifolia;ipomoea grandifolia;Corda-de-viola;corda-de-viola;60.0;80.0;g/ha;;;;1;;65;;Pós-emergência da cultura e das plantas daninhas: aplicar quando a soja estiver a partir do 3º trifólio e as plantas daninhas em estágio de 2 a 4 (baixa infestação) a 4 a 6 folhas (alta infestação). Uma única aplicação.;4;Corda-de-viola | Ipomoea grandifolia | 60 - 80 g/ha | 1 | 100 a 300 (terrestre tratorizada) 400 a 600 (terrestre manual costal) 20 a 40 (aérea);validado;"Terrestre tratorizada: 100 a 300 L/ha; Terrestre manual costal: 400 a 600 L/ha; Aérea: 20 a 40 L/ha";Rajer
